"Method Name","Cyclomatic Complexity","Number Of Arguments","Variable Declarations","Variable References","Max depth of nesting","Halstead Length","Halstead Vocabulary","Halstead Volume","Halstead Difficulty","Halstead Effort","Halstead Bugs","Total depth of nesting","Number Of Casts","Number of loops","Number Of Operators","Number Of Operands","Class References","External Methods","Local Methods","Exceptions Referenced","Exceptions Thrown","Modifiers","Lines Of Code"
"spark/Request.<init>:()V","1","0","0","0","0","30","13","111.01319154423277","3.0","333.0395746326983","0.03700439718141092","0","0","0","18","12","","","<init>","","","protected","7"
"spark/Request.<init>:(Lspark/routematch/RouteMatch;Ljavax/servlet/http/HttpServletRequest;)V","1","2","2","2","0","42","18","175.1368500605771","3.0","525.4105501817313","0.05837895002019237","0","0","0","24","18","RouteMatch HttpServletRequest","changeMatch","<init>","","","","9"
"spark/Request.<init>:(Ljavax/servlet/http/HttpServletRequest;)V","1","1","1","1","0","54","23","244.2723456270787","4.0","977.0893825083148","0.08142411520902623","0","2","0","31","23","HttpServletRequest","","<init>","","","","10"
"spark/Request.changeMatch:(Lspark/routematch/RouteMatch;)V","1","1","3","3","0","37","17","151.23612512626258","3.0","453.70837537878776","0.05041204170875419","0","0","0","19","18","RouteMatch List","getSplat getParams","convertRouteToList getMatchUri getRequestURI","","","protected","5"
"spark/Request.params:()Ljava/util/Map;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","unmodifiableMap","","","public","1"
"spark/Request.params:(Ljava/lang/String;)Ljava/lang/String;","1","1","1","1","0","49","24","224.66316253533668","6.0","1347.97897521202","0.07488772084511222","0","3","0","27","22","String","","toLowerCase get toString <init> append startsWith","","","public","5"
"spark/Request.splat:()[Ljava/lang/String;","1","0","0","0","0","17","12","60.94436251225966","3.0","182.83308753677898","0.020314787504086555","0","2","0","9","8","","","size toArray","","","public","1"
"spark/Request.requestMethod:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getMethod","","","public","1"
"spark/Request.scheme:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getScheme","","","public","1"
"spark/Request.host:()Ljava/lang/String;","1","0","0","0","0","8","8","24.0","2.0","48.0","0.008","0","0","0","4","4","","","getHeader","","","public","1"
"spark/Request.userAgent:()Ljava/lang/String;","1","0","0","0","0","8","8","24.0","2.0","48.0","0.008","0","0","0","4","4","","","getHeader","","","public","1"
"spark/Request.port:()I","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getServerPort","","","public","1"
"spark/Request.pathInfo:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getPathInfo","","","public","1"
"spark/Request.servletPath:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getServletPath","","","public","1"
"spark/Request.contextPath:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getContextPath","","","public","1"
"spark/Request.url:()Ljava/lang/String;","1","0","0","0","0","9","9","28.529325012980813","2.0","57.058650025961626","0.009509775004326938","0","0","0","5","4","","","getRequestURL toString","","","public","1"
"spark/Request.contentType:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getContentType","","","public","1"
"spark/Request.ip:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getRemoteAddr","","","public","1"
"spark/Request.body:()Ljava/lang/String;","2","0","0","0","0","26","14","98.9912279734977","8.0","791.9298237879816","0.0329970759911659","0","0","0","14","12","","bodyAsBytes","getCharacterEncoding toString","","","public","3"
"spark/Request.bodyAsBytes:()[B","2","0","0","0","0","14","8","42.0","4.0","168.0","0.014","0","0","0","8","6","","readBodyAsBytes","","","","public","3"
"spark/Request.readBodyAsBytes:()V","1","0","1","1","0","23","18","95.90827503317318","4.0","383.63310013269273","0.03196942501105773","0","0","0","12","11","Exception","","warn toByteArray getInputStream","","","private","5"
"spark/Request.contentLength:()I","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getContentLength","","","public","1"
"spark/Request.queryParams:(Ljava/lang/String;)Ljava/lang/String;","1","1","1","1","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","String","","getParameter","","","public","1"
"spark/Request.queryParamOrDefault:(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","2","2","3","3","0","17","11","58.81033751683406","3.0","176.43101255050217","0.019603445838944685","0","0","0","10","7","String","queryParams","","","","public","2"
"spark/Request.queryParamsValues:(Ljava/lang/String;)[Ljava/lang/String;","1","1","1","1","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","String","","getParameterValues","","","public","1"
"spark/Request.headers:(Ljava/lang/String;)Ljava/lang/String;","1","1","1","1","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","String","","getHeader","","","public","1"
"spark/Request.queryParams:()Ljava/util/Set;","1","0","0","0","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","","","getParameterMap keySet","","","public","1"
"spark/Request.headers:()Ljava/util/Set;","3","0","1","1","0","44","23","199.03672606650858","6.0","1194.2203563990515","0.06634557535550285","0","1","1","25","19","Enumeration","","add hasMoreElements getHeaderNames <init> nextElement","","","public","6"
"spark/Request.queryString:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getQueryString","","","public","1"
"spark/Request.attribute:(Ljava/lang/String;Ljava/lang/Object;)V","1","2","2","2","0","11","9","34.86917501586544","2.0","69.73835003173087","0.011623058338621813","0","0","0","6","5","String Object","","setAttribute","","","public","2"
"spark/Request.attribute:(Ljava/lang/String;)Ljava/lang/Object;","1","1","1","1","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","String","","getAttribute","","","public","1"
"spark/Request.attributes:()Ljava/util/Set;","2","0","2","2","0","33","21","144.94647495169912","5.0","724.7323747584956","0.048315491650566374","0","1","1","19","14","Enumeration Set","","add getAttributeNames hasMoreElements <init> nextElement","","","public","5"
"spark/Request.raw:()Ljavax/servlet/http/HttpServletRequest;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"spark/Request.queryMap:()Lspark/QueryParamsMap;","1","0","0","0","0","9","7","25.26619429851844","2.0","50.53238859703688","0.008422064766172813","0","0","0","5","4","","initQueryMap","","","","public","2"
"spark/Request.queryMap:(Ljava/lang/String;)Lspark/QueryParamsMap;","1","1","1","1","0","15","13","55.506595772116384","4.0","222.02638308846554","0.01850219859070546","0","1","0","10","5","String","queryMap","get","","","public","1"
"spark/Request.initQueryMap:()V","2","0","0","0","0","19","14","72.33974351909447","4.0","289.3589740763779","0.024113247839698156","0","1","0","11","8","","raw","<init>","","","private","3"
"spark/Request.session:()Lspark/Session;","3","0","0","0","0","37","19","157.17331799741265","12.0","1886.0798159689518","0.05239110599913755","0","1","0","21","16","","validSession","<init> getSession","","","public","4"
"spark/Request.session:(Z)Lspark/Session;","4","1","2","1","0","52","25","241.48052186828568","16.0","3863.688349892571","0.08049350728942856","0","1","0","30","22","HttpSession","validSession","<init> getSession","","","public","7"
"spark/Request.cookies:()Ljava/util/Map;","3","0","3","3","0","62","33","312.7524354002241","9.0","2814.7719186020167","0.1042508118000747","0","1","1","35","27","Cookie Map Cookie[]","","getValue getName getCookies <init> put","","","public","7"
"spark/Request.cookie:(Ljava/lang/String;)Ljava/lang/String;","3","1","3","3","0","55","29","267.1889547320165","8.0","2137.511637856132","0.08906298491067216","0","0","1","32","23","Cookie String Cookie[]","","getValue getName getCookies equals","","","public","7"
"spark/Request.uri:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getRequestURI","","","public","1"
"spark/Request.protocol:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getProtocol","","","public","1"
"spark/Request.getParams:(Ljava/util/List;Ljava/util/List;)Ljava/util/Map;","4","2","6","5","0","96","43","520.9214164514015","9.0","4688.292748062613","0.17364047215046716","0","4","1","51","45","String List Map","","path isParam debug size get toLowerCase toString <init> append put unmodifiableMap","","","private static","9"
"spark/Request.getSplat:(Ljava/util/List;Ljava/util/List;)Ljava/util/List;","8","2","11","6","0","144","48","804.2346001038466","22.0","17693.161202284624","0.2680782000346155","0","5","2","82","62","String StringBuilder List","","add unmodifiableList size get isSplat toString <init> decode append","","","private static","19"
"spark/Request.validSession:(Z)V","1","1","1","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","","","","","2"
"spark/Request.<clinit>:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","","getLogger","","","static","1"
"spark/RequestResponseFactory.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","private","2"
"spark/RequestResponseFactory.create:(Ljavax/servlet/http/HttpServletRequest;)Lspark/Request;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","5","3","HttpServletRequest","","<init>","","","public static","1"
"spark/RequestResponseFactory.create:(Lspark/routematch/RouteMatch;Ljavax/servlet/http/HttpServletRequest;)Lspark/Request;","1","2","2","2","0","10","9","31.699250014423125","2.0","63.39850002884625","0.010566416671474375","0","1","0","6","4","RouteMatch HttpServletRequest","","<init>","","","public static","1"
"spark/RequestResponseFactory.create:(Ljavax/servlet/http/HttpServletResponse;)Lspark/Response;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","5","3","HttpServletResponse","","<init>","","","public static","1"
"spark/resource/AbstractFileResolvingResource.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"spark/resource/AbstractFileResolvingResource.getFile:()Ljava/io/File;","1","0","1","1","0","15","10","49.82892142331044","2.0","99.65784284662088","0.016609640474436815","0","0","0","8","7","URL","getURL getDescription","getFile","IOException","","public","2"
"spark/resource/AbstractFileResolvingResource.getFileForLastModifiedCheck:()Ljava/io/File;","1","0","2","2","0","28","15","109.39293667703852","3.0","328.1788100311156","0.03646431222567951","0","0","0","15","13","URL","getURL getFile","isJarURL extractJarFileURL getFile","IOException","","protected","5"
"spark/resource/AbstractFileResolvingResource.exists:()Z","2","0","6","5","0","98","37","510.52642983163713","18.0","9189.475736969469","0.17017547661054572","0","2","0","60","38","URL InputStream IOException HttpURLConnection URLConnection","getURL customizeConnection getFile getInputStream","disconnect isFileURL openConnection getResponseCode exists getContentLength close","","","public","22"
"spark/resource/AbstractFileResolvingResource.isReadable:()Z","2","0","3","3","0","37","18","154.28722505336555","5.0","771.4361252668277","0.05142907501778852","0","0","0","24","13","File URL IOException","getURL getFile","isFileURL canRead isDirectory","","","public","7"
"spark/resource/AbstractFileResolvingResource.contentLength:()J","1","0","2","2","0","36","17","147.14866228501225","3.0","441.4459868550367","0.04904955409500408","0","0","0","20","16","URL URLConnection","getURL customizeConnection getFile","isFileURL openConnection length getContentLength","IOException","","public","6"
"spark/resource/AbstractFileResolvingResource.lastModified:()J","2","0","2","2","0","38","18","158.45715005480787","4.0","633.8286002192315","0.05281905001826929","0","0","0","21","17","URL URLConnection","getURL customizeConnection","isFileURL getLastModified isJarURL openConnection lastModified","IOException","","public","6"
"spark/resource/AbstractFileResolvingResource.customizeConnection:(Ljava/net/URLConnection;)V","2","1","1","1","0","18","12","64.52932501298082","3.0","193.58797503894246","0.02150977500432694","0","2","0","10","8","URLConnection","customizeConnection","useCachesIfNecessary","IOException","","protected","4"
"spark/resource/AbstractFileResolvingResource.customizeConnection:(Ljava/net/HttpURLConnection;)V","1","1","1","1","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","HttpURLConnection","","setRequestMethod","IOException","","protected","2"
"spark/resource/AbstractResource.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"spark/resource/AbstractResource.exists:()Z","0","0","3","3","0","25","13","92.5109929535273","3.0","277.5329788605819","0.030836997651175767","0","0","0","15","10","InputStream IOException Throwable","getFile getInputStream","exists close","","","public","7"
"spark/resource/AbstractResource.isReadable:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"spark/resource/AbstractResource.isOpen:()Z","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"spark/resource/AbstractResource.getURL:()Ljava/net/URL;","1","0","0","0","0","22","15","85.95159310338741","3.0","257.85477931016226","0.02865053103446247","0","2","0","12","10","","getDescription","toString <init> append","IOException","FileNotFoundException","public","1"
"spark/resource/AbstractResource.getURI:()Ljava/net/URI;","0","0","2","2","0","38","22","169.4584015082173","4.0","677.8336060328692","0.05648613383607243","0","2","0","20","18","URL URISyntaxException","getURL","toURI toString <init> append","IOException","IOException","public","4"
"spark/resource/AbstractResource.getFile:()Ljava/io/File;","1","0","0","0","0","22","15","85.95159310338741","3.0","257.85477931016226","0.02865053103446247","0","2","0","12","10","","getDescription","toString <init> append","IOException","FileNotFoundException","public","1"
"spark/resource/AbstractResource.contentLength:()J","2","0","4","2","0","70","37","364.6617355940265","11.0","4011.279091534291","0.1215539118646755","0","0","1","42","28","InputStream byte[]","getInputStream","read state close","IOException","","public","16"
"spark/resource/AbstractResource.lastModified:()J","1","0","1","0","0","38","24","174.22857502740396","6.0","1045.3714501644238","0.058076191675801324","0","2","0","22","16","","getFileForLastModifiedCheck getDescription","toString lastModified <init> append","IOException","FileNotFoundException","public","4"
"spark/resource/AbstractResource.getFileForLastModifiedCheck:()Ljava/io/File;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","getFile","","IOException","","protected","1"
"spark/resource/AbstractResource.createRelative:(Ljava/lang/String;)Lspark/resource/Resource;","1","1","1","1","0","22","15","85.95159310338741","3.0","257.85477931016226","0.02865053103446247","0","2","0","12","10","String","getDescription","toString <init> append","IOException","FileNotFoundException","public","1"
"spark/resource/AbstractResource.getFilename:()Ljava/lang/String;","1","0","0","0","0","3","3","4.754887502163469","1.0","4.754887502163469","0.0015849625007211565","0","0","0","2","1","","","","","","public","1"
"spark/resource/AbstractResource.toString:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","getDescription","","","","public","1"
"spark/resource/AbstractResource.equals:(Ljava/lang/Object;)Z","4","1","1","1","0","27","17","110.36149671375918","5.0","551.8074835687959","0.03678716557125306","0","2","0","17","10","Object","getDescription","equals getDescription","","","public","2"
"spark/resource/AbstractResource.hashCode:()I","1","0","0","0","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","","getDescription","hashCode","","","public","1"
"spark/resource/AbstractResourceHandler.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"spark/resource/AbstractResourceHandler.getResource:(Ljavax/servlet/http/HttpServletRequest;)Lspark/resource/AbstractFileResolvingResource;","5","1","7","6","0","78","30","382.73746645746445","14.0","5358.324530404502","0.1275791554858215","0","2","0","42","36","String HttpServletRequest","getResource addPaths","getPathInfo getAttribute getServletPath","MalformedURLException","","public","11"
"spark/resource/AbstractResourceHandler.getResource:(Ljava/lang/String;)Lspark/resource/AbstractFileResolvingResource;","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","MalformedURLException","","protected abstract","1"
"spark/resource/AbstractResourceHandler.addPaths:(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","9","2","4","3","0","192","40","1021.8101942183737","44.0","44959.64854560844","0.3406033980727912","0","2","0","115","77","String StringBuilder","","deleteCharAt length insert toString <init> indexOf append charAt startsWith","","","public static","25"
"spark/resource/ClassPathResource.<init>:(Ljava/lang/String;)V","1","1","1","1","0","8","7","22.458839376460833","2.0","44.91767875292167","0.007486279792153611","0","0","0","5","3","String","<init>","","","","public","2"
"spark/resource/ClassPathResource.<init>:(Ljava/lang/String;Ljava/lang/ClassLoader;)V","3","2","3","3","0","47","25","218.26124091941205","5.0","1091.3062045970603","0.07275374697313734","0","0","0","25","22","String ClassLoader","","getDefaultClassLoader notNull cleanPath <init> substring startsWith","","","public","8"
"spark/resource/ClassPathResource.<init>:(Ljava/lang/String;Ljava/lang/ClassLoader;Ljava/lang/Class;)V","1","3","3","3","0","25","14","95.18387305144009","2.0","190.36774610288018","0.03172795768381336","0","0","0","13","12","String ClassLoader Class","","cleanPath <init>","","","protected","5"
"spark/resource/ClassPathResource.getPath:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public final","1"
"spark/resource/ClassPathResource.exists:()Z","3","0","2","2","0","37","16","148.0","8.0","1184.0","0.04933333333333333","0","0","0","22","15","URL","","getResource","","","public","4"
"spark/resource/ClassPathResource.getInputStream:()Ljava/io/InputStream;","2","0","2","2","0","58","27","275.78347512548123","6.0","1654.7008507528874","0.09192782504182707","0","2","0","32","26","InputStream","getDescription","getResourceAsStream toString <init> append","IOException","FileNotFoundException","public","6"
"spark/resource/ClassPathResource.getURL:()Ljava/net/URL;","2","0","2","2","0","58","27","275.78347512548123","6.0","1654.7008507528874","0.09192782504182707","0","2","0","32","26","URL","getDescription","getResource toString <init> append","IOException","FileNotFoundException","public","6"
"spark/resource/ClassPathResource.createRelative:(Ljava/lang/String;)Lspark/resource/Resource;","1","1","2","2","0","26","17","106.27403387250884","4.0","425.09613549003535","0.03542467795750295","0","1","0","14","12","String","<init>","applyRelativePath","","","public","2"
"spark/resource/ClassPathResource.getFilename:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getFilename","","","public","1"
"spark/resource/ClassPathResource.getDescription:()Ljava/lang/String;","4","0","2","2","0","75","31","371.5647232790157","14.0","5201.90612590622","0.12385490775967191","0","1","0","41","34","StringBuilder String","","classPackageAsResourcePath toString <init> append substring startsWith","","","public","10"
"spark/resource/ClassPathResource.equals:(Ljava/lang/Object;)Z","4","1","4","4","0","65","23","294.03152714370583","12.0","3528.37832572447","0.09801050904790194","0","2","0","39","26","Object ClassLoader ClassPathResource","","equals","","","public","10"
"spark/resource/ClassPathResource.hashCode:()I","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","hashCode","","","public","1"
"spark/resource/ClassPathResourceHandler.<init>:(Ljava/lang/String;)V","1","1","1","1","0","8","7","22.458839376460833","2.0","44.91767875292167","0.007486279792153611","0","0","0","5","3","String","<init>","","","","public","2"
"spark/resource/ClassPathResourceHandler.<init>:(Ljava/lang/String;Ljava/lang/String;)V","1","2","2","2","0","21","12","75.28421251514429","2.0","150.56842503028858","0.025094737505048096","0","0","0","11","10","String","","notNull <init>","","","public","5"
"spark/resource/ClassPathResourceHandler.getResource:(Ljava/lang/String;)Lspark/resource/AbstractFileResolvingResource;","5","1","5","5","0","140","46","773.2986738479818","16.0","12372.77878156771","0.25776622461599397","0","4","0","79","61","String DirectoryTraversal$DirectoryTraversalDetection Exception ClassPathResource","addPaths","getClass debug getMessage canonical <init> endsWith getPath exists protectAgainstInClassPath getSimpleName toString isDebugEnabled append startsWith","MalformedURLException","Exception MalformedURLException ","protected","19"
"spark/resource/ClassPathResourceHandler.<clinit>:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","","getLogger","","","static","1"
"spark/resource/ExternalResource.<init>:(Ljava/lang/String;)V","1","1","1","1","0","18","14","68.53238859703687","3.0","205.59716579111063","0.022844129532345624","0","1","0","10","8","String","","cleanPath <init>","","","public","3"
"spark/resource/ExternalResource.isDirectory:()Z","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","isDirectory","","","public","1"
"spark/resource/ExternalResource.exists:()Z","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","exists","","","public","1"
"spark/resource/ExternalResource.getDescription:()Ljava/lang/String;","1","0","0","0","0","22","16","88.0","3.0","264.0","0.029333333333333333","0","1","0","11","11","","","getAbsolutePath toString <init> append","","","public","1"
"spark/resource/ExternalResource.getInputStream:()Ljava/io/InputStream;","1","0","0","0","0","10","10","33.219280948873624","3.0","99.65784284662087","0.01107309364962454","0","1","0","6","4","","","<init>","IOException","","public","1"
"spark/resource/ExternalResource.getURL:()Ljava/net/URL;","1","0","0","0","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","","","toURL toURI","IOException","","public","1"
"spark/resource/ExternalResource.getPath:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getPath","","","public","1"
"spark/resource/ExternalResource.getFilename:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","getPath","getFilename","","","public","1"
"spark/resource/ExternalResourceHandler.<init>:(Ljava/lang/String;)V","1","1","1","1","0","8","7","22.458839376460833","2.0","44.91767875292167","0.007486279792153611","0","0","0","5","3","String","<init>","","","","public","2"
"spark/resource/ExternalResourceHandler.<init>:(Ljava/lang/String;Ljava/lang/String;)V","1","2","2","2","0","21","12","75.28421251514429","2.0","150.56842503028858","0.025094737505048096","0","0","0","11","10","String","","notNull <init>","","","public","5"
"spark/resource/ExternalResourceHandler.getResource:(Ljava/lang/String;)Lspark/resource/AbstractFileResolvingResource;","5","1","5","5","0","139","46","767.7751118919248","16.0","12284.401790270796","0.25592503729730826","0","4","0","79","60","String DirectoryTraversal$DirectoryTraversalDetection Exception ExternalResource","addPaths","getClass debug getMessage canonical <init> protectAgainstForExternal getPath exists getSimpleName toString isDebugEnabled isDirectory append startsWith","MalformedURLException","Exception MalformedURLException ","protected","19"
"spark/resource/ExternalResourceHandler.<clinit>:()V","1","0","0","0","0","6","6","15.509775004326936","1.0","15.509775004326936","0.005169925001442312","0","0","0","3","3","","","getLogger","","","static","1"
"spark/resource/InputStreamResource.getInputStream:()Ljava/io/InputStream;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException","","public abstract","1"
"spark/resource/Resource.exists:()Z","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"spark/resource/Resource.isReadable:()Z","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"spark/resource/Resource.isOpen:()Z","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"spark/resource/Resource.getURL:()Ljava/net/URL;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException","","public abstract","1"
"spark/resource/Resource.getURI:()Ljava/net/URI;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException","","public abstract","1"
"spark/resource/Resource.getFile:()Ljava/io/File;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException","","public abstract","1"
"spark/resource/Resource.contentLength:()J","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException","","public abstract","1"
"spark/resource/Resource.lastModified:()J","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException","","public abstract","1"
"spark/resource/Resource.createRelative:(Ljava/lang/String;)Lspark/resource/Resource;","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException","","public abstract","1"
"spark/resource/Resource.getFilename:()Ljava/lang/String;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"spark/resource/Resource.getDescription:()Ljava/lang/String;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"spark/resource/UriPath.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","public","1"
"spark/resource/UriPath.canonical:(Ljava/lang/String;)Ljava/lang/String;","53","1","7","2","1","502","53","2875.416068190726","170.0","488820.7315924234","0.958472022730242","6","1","10","299","203","String StringBuilder","","lastIndexOf length toString <init> delete charAt","","","public static","65"
"spark/Response.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","protected","2"
"spark/Response.<init>:(Ljavax/servlet/http/HttpServletResponse;)V","1","1","1","1","0","11","8","33.0","2.0","66.0","0.011","0","0","0","6","5","HttpServletResponse","","<init>","","","","3"
"spark/Response.status:(I)V","1","1","1","0","0","9","9","28.529325012980813","2.0","57.058650025961626","0.009509775004326938","0","0","0","5","4","","","setStatus","","","public","2"
"spark/Response.status:()I","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getStatus","","","public","1"
"spark/Response.type:(Ljava/lang/String;)V","1","1","1","1","0","9","8","27.0","2.0","54.0","0.009","0","0","0","5","4","String","","setContentType","","","public","2"
"spark/Response.type:()Ljava/lang/String;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","4","3","","","getContentType","","","public","1"
"spark/Response.body:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","","","","public","2"
"spark/Response.body:()Ljava/lang/String;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"spark/Response.raw:()Ljavax/servlet/http/HttpServletResponse;","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","","","","public","1"
"spark/Response.redirect:(Ljava/lang/String;)V","2","1","2","2","0","48","32","240.0","8.0","1920.0","0.08","0","1","0","29","19","String IOException","","warn debug valueOf isDebugEnabled sendRedirect","","","public","7"
"spark/Response.redirect:(Ljava/lang/String;I)V","2","2","3","2","0","60","28","288.44129532345625","5.0","1442.2064766172812","0.09614709844115209","0","0","0","29","31","String IOException","","warn debug valueOf sendError isDebugEnabled setStatus setHeader","","","public","10"
"spark/Response.header:(Ljava/lang/String;Ljava/lang/String;)V","1","2","2","2","0","11","9","34.86917501586544","2.0","69.73835003173087","0.011623058338621813","0","0","0","6","5","String","","addHeader","","","public","2"
