"Method Name","Cyclomatic Complexity","Number Of Arguments","Variable Declarations","Variable References","Max depth of nesting","Halstead Length","Halstead Vocabulary","Halstead Volume","Halstead Difficulty","Halstead Effort","Halstead Bugs","Total depth of nesting","Number Of Casts","Number of loops","Number Of Operators","Number Of Operands","Class References","External Methods","Local Methods","Exceptions Referenced","Exceptions Thrown","Modifiers","Lines Of Code"
"org/zeroturnaround/zip/ZipEntrySource.getEntry:()Ljava/util/zip/ZipEntry;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","","","public abstract","1"
"org/zeroturnaround/zip/ZipEntrySource.getInputStream:()Ljava/io/InputStream;","2","0","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException","","public abstract","1"
"org/zeroturnaround/zip/ZipEntryUtil.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","private","2"
"org/zeroturnaround/zip/ZipEntryUtil.copy:(Ljava/util/zip/ZipEntry;)Ljava/util/zip/ZipEntry;","1","1","1","1","0","6","6","15.509775004326936","2.0","31.019550008653873","0.005169925001442312","0","0","0","4","2","ZipEntry","copy","","","","static","1"
"org/zeroturnaround/zip/ZipEntryUtil.copy:(Ljava/util/zip/ZipEntry;Ljava/lang/String;)Ljava/util/zip/ZipEntry;","6","2","3","3","0","93","35","477.0233205758819","16.0","7632.37312921411","0.15900777352529397","0","1","0","52","41","String ZipEntry","","getName getTime getMethod <init> setCrc setMethod getSize setSize getCrc setComment getComment setExtra getExtra setTime","","","static","12"
"org/zeroturnaround/zip/ZipEntryUtil.copyEntry:(Ljava/util/zip/ZipEntry;Ljava/io/InputStream;Ljava/util/zip/ZipOutputStream;)V","1","3","3","3","0","10","8","30.0","2.0","60.0","0.01","0","0","0","6","4","InputStream ZipEntry ZipOutputStream","copyEntry","","IOException","","static","2"
"org/zeroturnaround/zip/ZipEntryUtil.copyEntry:(Ljava/util/zip/ZipEntry;Ljava/io/InputStream;Ljava/util/zip/ZipOutputStream;Z)V","2","4","5","4","0","38","25","176.46653521143952","6.0","1058.799211268637","0.05882217840381317","0","1","0","21","17","InputStream ZipEntry ZipOutputStream","addEntry copy","currentTimeMillis getInstance <init> setTime","IOException","","static","6"
"org/zeroturnaround/zip/ZipEntryUtil.addEntry:(Ljava/util/zip/ZipEntry;Ljava/io/InputStream;Ljava/util/zip/ZipOutputStream;)V","2","3","3","3","0","21","12","75.28421251514429","3.0","225.85263754543286","0.025094737505048096","0","0","0","12","9","InputStream ZipEntry ZipOutputStream","","putNextEntry closeEntry copy","IOException","","static","5"
"org/zeroturnaround/zip/ZipEntryUtil.fromFile:(Ljava/lang/String;Ljava/io/File;)Ljava/util/zip/ZipEntry;","3","2","4","4","0","51","26","239.7224256251957","6.0","1438.3345537511743","0.07990747520839857","0","1","0","28","23","String File ZipEntry ZTFilePermissions","setZTFilePermissions","getDefaultStategy setSize getPermissions length lastModified <init> isDirectory setTime","","","static","8"
"org/zeroturnaround/zip/ZipEntryUtil.setZTFilePermissions:(Ljava/util/zip/ZipEntry;Lorg/zeroturnaround/zip/ZTFilePermissions;)Z","1","2","5","5","0","61","29","296.33684070278196","6.0","1778.0210442166917","0.09877894690092733","0","1","0","34","27","List ZipEntry ZipException ZTFilePermissions AsiExtraField","getFirstAsiExtraField","add setMode toPosixFileMode setDirectory parse <init> mergeLocalFileDataData setExtra isDirectory getExtra","","","static","11"
"org/zeroturnaround/zip/ZipEntryUtil.getZTFilePermissions:(Ljava/util/zip/ZipEntry;)Lorg/zeroturnaround/zip/ZTFilePermissions;","1","1","6","5","0","48","28","230.75303625876498","7.0","1615.2712538113549","0.07691767875292166","0","1","0","27","21","List ZipEntry ZipException ZTFilePermissions AsiExtraField","getFirstAsiExtraField","fromPosixFileMode parse getMode <init> getExtra","","ZipException","static","9"
"org/zeroturnaround/zip/ZipEntryUtil.getFirstAsiExtraField:(Ljava/util/List;)Lorg/zeroturnaround/zip/extra/AsiExtraField;","3","1","3","3","0","37","18","154.28722505336555","4.0","617.1489002134622","0.05142907501778852","0","3","1","21","16","List ZipExtraField AsiExtraField","","next iterator hasNext","","","private static","6"
"org/zeroturnaround/zip/ZipException.<init>:(Ljava/lang/String;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","String","","<init>","","RuntimeException","public","2"
"org/zeroturnaround/zip/ZipException.<init>:(Ljava/lang/Exception;)V","1","1","1","1","0","7","6","18.094737505048094","1.0","18.094737505048094","0.006031579168349364","0","0","0","4","3","Exception","","<init>","","RuntimeException","public","2"
"org/zeroturnaround/zip/ZipException.<init>:(Ljava/lang/String;Ljava/lang/Throwable;)V","1","2","2","2","0","9","7","25.26619429851844","1.0","25.26619429851844","0.008422064766172813","0","0","0","5","4","String Throwable","","<init>","","RuntimeException","public","2"
"org/zeroturnaround/zip/ZipExceptionUtil.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipExceptionUtil.rethrow:(Ljava/io/IOException;)Lorg/zeroturnaround/zip/ZipException;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","5","3","IOException","","<init>","","ZipException","static","1"
"org/zeroturnaround/zip/ZipFileUtil.<init>:()V","1","0","0","0","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","","","<init>","","","private","2"
"org/zeroturnaround/zip/ZipFileUtil.createZipInputStream:(Ljava/io/InputStream;Ljava/nio/charset/Charset;)Ljava/util/zip/ZipInputStream;","0","2","8","8","0","162","39","856.2351594556843","14.0","11987.292232379581","0.28541171981856145","0","13","0","93","69","InvocationTargetException NoSuchMethodException Charset IllegalArgumentException InputStream IllegalAccessException Constructor InstantiationException","","getMessage newInstance toString <init> getConstructor append","","IllegalAccessException    InstantiationException    IllegalStateException    IllegalArgumentException    InvocationTargetException    ","static","14"
"org/zeroturnaround/zip/ZipFileUtil.createZipOutputStream:(Ljava/io/BufferedOutputStream;Ljava/nio/charset/Charset;)Ljava/util/zip/ZipOutputStream;","0","2","8","8","0","162","39","856.2351594556843","14.0","11987.292232379581","0.28541171981856145","0","13","0","93","69","InvocationTargetException NoSuchMethodException Charset IllegalArgumentException BufferedOutputStream IllegalAccessException Constructor InstantiationException","","getMessage newInstance toString <init> getConstructor append","","IllegalAccessException    InstantiationException    IllegalStateException    IllegalArgumentException    InvocationTargetException    ","static","14"
"org/zeroturnaround/zip/ZipFileUtil.getZipFile:(Ljava/io/File;Ljava/nio/charset/Charset;)Ljava/util/zip/ZipFile;","0","2","8","8","0","162","39","856.2351594556843","14.0","11987.292232379581","0.28541171981856145","0","13","0","93","69","InvocationTargetException NoSuchMethodException File Charset IllegalArgumentException IllegalAccessException Constructor InstantiationException","","getMessage newInstance toString <init> getConstructor append","IOException","IllegalAccessException    InstantiationException    IllegalStateException    IllegalArgumentException    InvocationTargetException    ","static","14"
"org/zeroturnaround/zip/ZipFileUtil.isCharsetSupported:()Z","0","0","1","1","0","21","16","84.0","5.0","420.0","0.028","0","1","0","15","6","NoSuchMethodException","","getConstructor","IOException","","static","4"
"org/zeroturnaround/zip/ZipInfoCallback.process:(Ljava/util/zip/ZipEntry;)V","2","1","0","0","0","2","2","2.0","0.0","0.0","6.666666666666666E-4","0","0","0","1","1","","","","IOException","","public abstract","1"
"org/zeroturnaround/zip/Zips$CopyingCallback.<init>:(Ljava/util/List;Ljava/util/zip/ZipOutputStream;Z)V","1","3","3","2","0","34","20","146.94555522617034","4.0","587.7822209046814","0.048981851742056784","0","1","0","18","16","List ZipOutputStream","","transformersByPath <init>","","","private","6"
"org/zeroturnaround/zip/Zips$CopyingCallback.process:(Ljava/io/InputStream;Ljava/util/zip/ZipEntry;)V","2","2","4","4","0","68","28","326.90013469991703","6.0","1961.400808199502","0.10896671156663901","0","1","0","37","31","String ZipEntryTransformer InputStream ZipEntry","","add copyEntry contains transform getName remove","IOException","","public","9"
"org/zeroturnaround/zip/Zips$CopyingCallback.<init>:(Ljava/util/List;Ljava/util/zip/ZipOutputStream;ZLorg/zeroturnaround/zip/Zips$1;)V","1","4","4","3","0","11","9","34.86917501586544","2.0","69.73835003173087","0.011623058338621813","0","0","0","6","5","List Zips$1 ZipOutputStream","<init>","","","","","1"
"org/zeroturnaround/zip/Zips$UnpackingCallback$1.<init>:(Lorg/zeroturnaround/zip/Zips$UnpackingCallback;Lorg/zeroturnaround/zip/transform/ZipEntryTransformer;Ljava/io/InputStream;Ljava/util/zip/ZipEntry;Ljava/util/zip/ZipOutputStream;)V","1","5","1","1","0","35","16","140.0","2.0","280.0","0.04666666666666667","0","0","0","18","17","Zips$UnpackingCallback","","<init>","","","","1"
"org/zeroturnaround/zip/Zips$UnpackingCallback$1.run:()V","1","0","1","1","0","27","16","108.0","4.0","432.0","0.036","0","0","0","15","12","IOException","","rethrow transform","","ZipExceptionUtil","public","5"
"org/zeroturnaround/zip/Zips$UnpackingCallback.<init>:(Ljava/util/List;Ljava/io/File;)V","1","2","2","2","0","28","17","114.44895955500952","3.0","343.34687866502856","0.03814965318500317","0","1","0","15","13","File List","","transformersByPath <init>","","","private","5"
"org/zeroturnaround/zip/Zips$UnpackingCallback.process:(Ljava/io/InputStream;Ljava/util/zip/ZipEntry;)V","2","2","5","5","0","94","37","489.6886163691213","7.0","3427.820314583849","0.16322953878970708","0","2","0","52","42","String File ZipEntryTransformer InputStream ZipEntry","transformIntoFile","add contains forceMkdir getName getParentFile copy <init> createNewFile isDirectory remove","IOException","","public","15"
"org/zeroturnaround/zip/Zips$UnpackingCallback.transformIntoFile:(Lorg/zeroturnaround/zip/transform/ZipEntryTransformer;Ljava/io/InputStream;Ljava/util/zip/ZipEntry;Ljava/io/File;)V","0","4","9","9","0","130","43","705.4144181112728","6.0","4232.486508667636","0.23513813937042424","0","5","0","71","59","File ZipEntryTransformer InputStream ZipEntry ZipInputStream ExecutorService PipedInputStream ZipOutputStream PipedOutputStream","","getNextEntry newFixedThreadPool closeEntry copy closeQuietly <init> execute shutdown","IOException","","private","27"
"org/zeroturnaround/zip/Zips$UnpackingCallback.<init>:(Ljava/util/List;Ljava/io/File;Lorg/zeroturnaround/zip/Zips$1;)V","1","3","3","3","0","9","7","25.26619429851844","1.0","25.26619429851844","0.008422064766172813","0","0","0","5","4","File List Zips$1","<init>","","","","","1"
"org/zeroturnaround/zip/Zips.<init>:(Ljava/io/File;)V","1","1","1","1","0","38","17","155.3235879675129","3.0","465.9707639025387","0.0517745293225043","0","3","0","21","17","File","","<init>","","","private","6"
"org/zeroturnaround/zip/Zips.get:(Ljava/io/File;)Lorg/zeroturnaround/zip/Zips;","1","1","1","1","0","8","8","24.0","2.0","48.0","0.008","0","1","0","5","3","File","<init>","","","","public static","1"
"org/zeroturnaround/zip/Zips.create:()Lorg/zeroturnaround/zip/Zips;","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","1","0","5","2","","<init>","","","","public static","1"
"org/zeroturnaround/zip/Zips.addEntry:(Lorg/zeroturnaround/zip/ZipEntrySource;)Lorg/zeroturnaround/zip/Zips;","1","1","1","1","0","12","9","38.03910001730775","2.0","76.0782000346155","0.012679700005769252","0","0","0","7","5","ZipEntrySource","","add","","","public","2"
"org/zeroturnaround/zip/Zips.addEntries:([Lorg/zeroturnaround/zip/ZipEntrySource;)Lorg/zeroturnaround/zip/Zips;","1","1","1","1","0","14","11","48.43204266092217","3.0","145.2961279827665","0.016144014220307392","0","0","0","8","6","ZipEntrySource[]","","addAll asList","","","public","2"
"org/zeroturnaround/zip/Zips.addFile:(Ljava/io/File;)Lorg/zeroturnaround/zip/Zips;","1","1","1","1","0","9","8","27.0","2.0","54.0","0.009","0","0","0","6","3","File","addFile","","","","public","1"
"org/zeroturnaround/zip/Zips.addFile:(Ljava/io/File;Z)Lorg/zeroturnaround/zip/Zips;","1","2","2","1","0","10","9","31.699250014423125","2.0","63.39850002884625","0.010566416671474375","0","0","0","6","4","File","addFile","","","","public","1"
"org/zeroturnaround/zip/Zips.addFile:(Ljava/io/File;Ljava/io/FileFilter;)Lorg/zeroturnaround/zip/Zips;","1","2","2","2","0","10","8","30.0","2.0","60.0","0.01","0","0","0","6","4","File FileFilter","addFile","","","","public","1"
"org/zeroturnaround/zip/Zips.addFile:(Ljava/io/File;ZLjava/io/FileFilter;)Lorg/zeroturnaround/zip/Zips;","7","3","6","5","0","142","53","813.3647045479744","10.0","8133.647045479744","0.27112156818265815","0","4","2","79","63","String File Collection FileFilter","getRelativePath","add next getName replace hasNext <init> substring accept iterator toString listFiles isDirectory append startsWith","","","public","17"
"org/zeroturnaround/zip/Zips.getRelativePath:(Ljava/io/File;Ljava/io/File;)Ljava/lang/String;","1","2","4","4","0","55","25","255.41209043760983","4.0","1021.6483617504393","0.08513736347920328","0","2","0","29","26","String File","","getPath length toString <init> append substring startsWith","","IllegalArgumentException","private","5"
"org/zeroturnaround/zip/Zips.removeEntry:(Ljava/lang/String;)Lorg/zeroturnaround/zip/Zips;","1","1","1","1","0","12","9","38.03910001730775","2.0","76.0782000346155","0.012679700005769252","0","0","0","7","5","String","","add","","","public","2"
"org/zeroturnaround/zip/Zips.removeEntries:([Ljava/lang/String;)Lorg/zeroturnaround/zip/Zips;","1","1","1","1","0","14","11","48.43204266092217","3.0","145.2961279827665","0.016144014220307392","0","0","0","8","6","String[]","","addAll asList","","","public","2"
"org/zeroturnaround/zip/Zips.preserveTimestamps:()Lorg/zeroturnaround/zip/Zips;","1","0","0","0","0","8","6","20.67970000576925","2.0","41.3594000115385","0.006893233335256416","0","0","0","5","3","","","","","","public","2"
"org/zeroturnaround/zip/Zips.setPreserveTimestamps:(Z)Lorg/zeroturnaround/zip/Zips;","1","1","1","0","0","9","7","25.26619429851844","2.0","50.53238859703688","0.008422064766172813","0","0","0","5","4","","","","","","public","2"
"org/zeroturnaround/zip/Zips.charset:(Ljava/nio/charset/Charset;)Lorg/zeroturnaround/zip/Zips;","1","1","1","1","0","9","6","23.264662506490403","1.0","23.264662506490403","0.007754887502163467","0","0","0","5","4","Charset","","","","","public","2"
"org/zeroturnaround/zip/Zips.destination:(Ljava/io/File;)Lorg/zeroturnaround/zip/Zips;","1","1","1","1","0","9","6","23.264662506490403","1.0","23.264662506490403","0.007754887502163467","0","0","0","5","4","File","","","","","public","2"
"org/zeroturnaround/zip/Zips.nameMapper:(Lorg/zeroturnaround/zip/NameMapper;)Lorg/zeroturnaround/zip/Zips;","1","1","1","1","0","9","6","23.264662506490403","1.0","23.264662506490403","0.007754887502163467","0","0","0","5","4","NameMapper","","","","","public","2"
"org/zeroturnaround/zip/Zips.unpack:()Lorg/zeroturnaround/zip/Zips;","1","0","0","0","0","8","6","20.67970000576925","2.0","41.3594000115385","0.006893233335256416","0","0","0","5","3","","","","","","public","2"
"org/zeroturnaround/zip/Zips.isInPlace:()Z","2","0","0","0","0","9","9","28.529325012980813","3.0","85.58797503894243","0.009509775004326938","0","0","0","7","2","","","","","","private","1"
"org/zeroturnaround/zip/Zips.isUnpack:()Z","4","0","0","0","0","21","14","79.95445336320968","5.0","399.7722668160484","0.026651484454403226","0","0","0","14","7","","","isDirectory","","","private","1"
"org/zeroturnaround/zip/Zips.addTransformer:(Ljava/lang/String;Lorg/zeroturnaround/zip/transform/ZipEntryTransformer;)Lorg/zeroturnaround/zip/Zips;","1","2","2","2","0","19","15","74.23092131656186","4.0","296.92368526624745","0.024743640438853954","0","1","0","11","8","String ZipEntryTransformer","","add <init>","","","public","2"
"org/zeroturnaround/zip/Zips.process:()V","4","0","4","4","0","173","48","966.1985126247602","14.0","13526.779176746642","0.32206617087492007","0","7","0","102","71","ZipEntryOrInfoAdapter File IOException ZipOutputStream","handleInPlaceActions isInPlace getDestinationFile processAllEntries","rethrow isFile createZipOutputStream closeQuietly <init> deleteQuietly","","ZipExceptionUtil IllegalArgumentException ","public","24"
"org/zeroturnaround/zip/Zips.processAllEntries:(Lorg/zeroturnaround/zip/ZipEntryOrInfoAdapter;)V","1","1","1","1","0","13","7","36.49561398674886","1.0","36.49561398674886","0.012165204662249619","0","0","0","7","6","ZipEntryOrInfoAdapter","iterateExistingExceptRemoved iterateChangedAndAdded","","","","private","3"
"org/zeroturnaround/zip/Zips.getDestinationFile:()Ljava/io/File;","1","0","2","2","0","110","27","523.0376252379816","18.0","9414.67725428367","0.1743458750793272","0","2","0","63","47","File","isInPlace isUnpack","getAbsolutePath mkdirs createTempFile <init> isDirectory deleteQuietly","IOException","","private","18"
"org/zeroturnaround/zip/Zips.iterate:(Lorg/zeroturnaround/zip/ZipEntryCallback;)V","1","1","2","2","0","17","13","62.907475208398566","3.0","188.72242562519568","0.02096915840279952","0","1","0","10","7","ZipEntryOrInfoAdapter ZipEntryCallback","processAllEntries","<init>","","","public","3"
"org/zeroturnaround/zip/Zips.iterate:(Lorg/zeroturnaround/zip/ZipInfoCallback;)V","1","1","2","2","0","17","13","62.907475208398566","3.0","188.72242562519568","0.02096915840279952","0","1","0","10","7","ZipEntryOrInfoAdapter ZipInfoCallback","processAllEntries","<init>","","","public","3"
"org/zeroturnaround/zip/Zips.getEntry:(Ljava/lang/String;)[B","1","1","1","1","0","21","16","84.0","4.0","336.0","0.028","0","1","0","12","9","String","","unpackEntry <init>","","IllegalStateException","public","3"
"org/zeroturnaround/zip/Zips.containsEntry:(Ljava/lang/String;)Z","1","1","1","1","0","21","16","84.0","4.0","336.0","0.028","0","1","0","12","9","String","","containsEntry <init>","","IllegalStateException","public","3"
"org/zeroturnaround/zip/Zips.iterateExistingExceptRemoved:(Lorg/zeroturnaround/zip/ZipEntryOrInfoAdapter;)V","5","1","10","10","0","174","48","971.7834751254813","16.0","15548.535602007702","0.3239278250418271","0","1","4","97","77","String ZipEntryOrInfoAdapter ZipBreakException InputStream IOException ZipEntry Enumeration ZipFile Set","getZipFile isEntryInDir","rethrow process getName getInputStream entries contains filterDirEntries hasMoreElements equals copy closeQuietly map nextElement","","ZipExceptionUtil","private","32"
"org/zeroturnaround/zip/Zips.iterateChangedAndAdded:(Lorg/zeroturnaround/zip/ZipEntryOrInfoAdapter;)V","4","1","7","7","0","121","39","639.5336684823321","16.0","10232.538695717314","0.2131778894941107","0","1","2","67","54","String ZipEntryOrInfoAdapter ZipBreakException IOException InputStream ZipEntry ZipEntrySource","","next rethrow iterator process getName equals hasNext closeQuietly copy getEntry map getInputStream","","ZipExceptionUtil","private","22"
"org/zeroturnaround/zip/Zips.handleInPlaceActions:(Ljava/io/File;)V","3","1","1","1","0","34","16","136.0","4.0","544.0","0.04533333333333334","0","0","0","19","15","File","isInPlace","forceDelete isFile moveDirectory moveFile","IOException","","private","6"
"org/zeroturnaround/zip/Zips.isEntryInDir:(Ljava/util/Set;Ljava/lang/String;)Z","2","2","3","3","0","31","19","131.68575291675114","5.0","658.4287645837558","0.04389525097225038","0","1","1","19","12","String Set","","next iterator hasNext startsWith","","","private","5"
"org/zeroturnaround/zip/Zips.getZipFile:()Ljava/util/zip/ZipFile;","1","0","0","0","0","11","8","33.0","2.0","66.0","0.011","0","0","0","6","5","","","getZipFile","IOException","","private","1"
"org/zeroturnaround/zip/ZipUtil$1.<init>:(Ljava/lang/String;)V","1","1","0","0","0","11","8","33.0","2.0","66.0","0.011","0","0","0","6","5","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$1.map:(Ljava/lang/String;)Ljava/lang/String;","1","1","1","1","0","21","15","82.0447025077789","3.0","246.1341075233367","0.02734823416925963","0","1","0","11","10","String","","toString <init> append","","","public","1"
"org/zeroturnaround/zip/ZipUtil$10.<init>:(Ljava/util/Set;Ljava/util/zip/ZipOutputStream;)V","1","2","0","0","0","17","10","56.472777613085164","2.0","112.94555522617033","0.01882425920436172","0","0","0","9","8","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$10.process:(Ljava/io/InputStream;Ljava/util/zip/ZipEntry;)V","3","2","3","3","0","39","22","173.9178331268546","4.0","695.6713325074184","0.05797261104228486","0","0","0","21","18","String InputStream ZipEntry","","add copyEntry getName debug access$100 isDebugEnabled","IOException","","public","6"
"org/zeroturnaround/zip/ZipUtil$11.<init>:(Ljava/util/Set;Ljava/util/zip/ZipOutputStream;)V","1","2","0","0","0","17","10","56.472777613085164","2.0","112.94555522617033","0.01882425920436172","0","0","0","9","8","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$11.process:(Ljava/io/InputStream;Ljava/util/zip/ZipEntry;)V","3","2","3","3","0","39","22","173.9178331268546","4.0","695.6713325074184","0.05797261104228486","0","0","0","21","18","String InputStream ZipEntry","","add copyEntry getName debug access$100 isDebugEnabled","IOException","","public","6"
"org/zeroturnaround/zip/ZipUtil$12.<init>:(Ljava/util/Set;Ljava/util/Set;Ljava/util/Set;Ljava/util/zip/ZipOutputStream;)V","1","4","0","0","0","29","14","110.41329273967051","2.0","220.82658547934102","0.0368044309132235","0","0","0","15","14","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$12.process:(Ljava/io/InputStream;Ljava/util/zip/ZipEntry;)V","4","2","4","4","0","79","33","398.5071354293178","5.0","1992.535677146589","0.1328357118097726","0","1","1","44","35","String InputStream ZipEntry","","next add copyEntry contains iterator getName debug access$100 hasNext isDebugEnabled startsWith","IOException","","public","12"
"org/zeroturnaround/zip/ZipUtil$13.<init>:(Ljava/io/File;Ljava/lang/String;Ljava/io/File;)V","1","3","0","0","0","24","13","88.81055323538621","2.0","177.62110647077242","0.029603517745128736","0","0","0","13","11","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$13.act:(Ljava/io/File;)Z","1","1","1","1","0","22","15","85.95159310338741","3.0","257.85477931016226","0.02865053103446247","0","1","0","12","10","File","","replaceEntry <init>","","","public","1"
"org/zeroturnaround/zip/ZipUtil$14.<init>:(Ljava/io/File;Ljava/lang/String;[B)V","1","3","0","0","0","24","13","88.81055323538621","2.0","177.62110647077242","0.029603517745128736","0","0","0","13","11","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$14.act:(Ljava/io/File;)Z","1","1","1","1","0","22","15","85.95159310338741","3.0","257.85477931016226","0.02865053103446247","0","1","0","12","10","File","","replaceEntry <init>","","","public","1"
"org/zeroturnaround/zip/ZipUtil$15.<init>:(Ljava/io/File;Ljava/lang/String;[BI)V","1","4","0","0","0","30","16","120.0","3.0","360.0","0.04","0","0","0","16","14","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$15.act:(Ljava/io/File;)Z","1","1","1","1","0","26","16","104.0","3.0","312.0","0.034666666666666665","0","1","0","14","12","File","","replaceEntry <init>","","","public","1"
"org/zeroturnaround/zip/ZipUtil$16.<init>:(Ljava/io/File;Lorg/zeroturnaround/zip/ZipEntrySource;)V","1","2","0","0","0","18","11","62.26976913547136","2.0","124.53953827094271","0.020756589711823786","0","0","0","10","8","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$16.act:(Ljava/io/File;)Z","1","1","1","1","0","13","9","41.20902501875006","2.0","82.41805003750012","0.013736341672916687","0","0","0","7","6","File","","replaceEntry","","","public","1"
"org/zeroturnaround/zip/ZipUtil$17.<init>:(Ljava/util/Set;Ljava/util/Map;Ljava/util/zip/ZipOutputStream;)V","1","3","0","0","0","23","12","82.4541375165866","2.0","164.9082750331732","0.027484712505528867","0","0","0","12","11","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$17.process:(Ljava/io/InputStream;Ljava/util/zip/ZipEntry;)V","4","2","3","3","0","63","28","302.86336008962905","5.0","1514.3168004481454","0.10095445336320968","0","1","0","34","29","InputStream ZipEntry ZipEntrySource","","add copyEntry access$500 getName debug access$100 isDebugEnabled remove","IOException","","public","9"
"org/zeroturnaround/zip/ZipUtil$18.<init>:(Ljava/io/File;[Lorg/zeroturnaround/zip/ZipEntrySource;)V","1","2","0","0","0","18","11","62.26976913547136","2.0","124.53953827094271","0.020756589711823786","0","0","0","10","8","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$18.act:(Ljava/io/File;)Z","1","1","1","1","0","13","9","41.20902501875006","2.0","82.41805003750012","0.013736341672916687","0","0","0","7","6","File","","replaceEntries","","","public","1"
"org/zeroturnaround/zip/ZipUtil$19.<init>:(Ljava/util/Set;Ljava/util/Map;Ljava/util/zip/ZipOutputStream;)V","1","3","0","0","0","23","12","82.4541375165866","2.0","164.9082750331732","0.027484712505528867","0","0","0","12","11","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$19.process:(Ljava/io/InputStream;Ljava/util/zip/ZipEntry;)V","4","2","3","3","0","63","28","302.86336008962905","5.0","1514.3168004481454","0.10095445336320968","0","1","0","34","29","InputStream ZipEntry ZipEntrySource","","add copyEntry access$500 getName debug access$100 isDebugEnabled remove","IOException","","public","9"
"org/zeroturnaround/zip/ZipUtil$2.<init>:(Ljava/lang/String;)V","1","1","0","0","0","11","8","33.0","2.0","66.0","0.011","0","0","0","6","5","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$2.map:(Ljava/lang/String;)Ljava/lang/String;","1","1","1","1","0","5","5","11.60964047443681","1.0","11.60964047443681","0.0038698801581456034","0","0","0","3","2","String","","","","","public","1"
"org/zeroturnaround/zip/ZipUtil$20.<init>:(Ljava/io/File;[Lorg/zeroturnaround/zip/ZipEntrySource;)V","1","2","0","0","0","18","11","62.26976913547136","2.0","124.53953827094271","0.020756589711823786","0","0","0","10","8","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$20.act:(Ljava/io/File;)Z","1","1","1","1","0","14","10","46.50699332842308","2.0","93.01398665684616","0.01550233110947436","0","0","0","8","6","File","","addOrReplaceEntries","","","public","2"
"org/zeroturnaround/zip/ZipUtil$21.<init>:(Ljava/io/File;Ljava/lang/String;Lorg/zeroturnaround/zip/transform/ZipEntryTransformer;)V","1","3","0","0","0","24","13","88.81055323538621","2.0","177.62110647077242","0.029603517745128736","0","0","0","13","11","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$21.act:(Ljava/io/File;)Z","1","1","1","1","0","17","10","56.472777613085164","2.0","112.94555522617033","0.01882425920436172","0","0","0","9","8","File","","transformEntry","","","public","1"
"org/zeroturnaround/zip/ZipUtil$22.<init>:(Ljava/io/File;Lorg/zeroturnaround/zip/transform/ZipEntryTransformerEntry;)V","1","2","0","0","0","18","11","62.26976913547136","2.0","124.53953827094271","0.020756589711823786","0","0","0","10","8","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$22.act:(Ljava/io/File;)Z","1","1","1","1","0","13","9","41.20902501875006","2.0","82.41805003750012","0.013736341672916687","0","0","0","7","6","File","","transformEntry","","","public","1"
"org/zeroturnaround/zip/ZipUtil$23.<init>:(Ljava/io/File;[Lorg/zeroturnaround/zip/transform/ZipEntryTransformerEntry;)V","1","2","0","0","0","18","11","62.26976913547136","2.0","124.53953827094271","0.020756589711823786","0","0","0","10","8","","","<init>","","","","1"
"org/zeroturnaround/zip/ZipUtil$23.act:(Ljava/io/File;)Z","1","1","1","1","0","13","9","41.20902501875006","2.0","82.41805003750012","0.013736341672916687","0","0","0","7","6","File","","transformEntries","","","public","1"
"org/zeroturnaround/zip/ZipUtil$3.<init>:(Ljava/io/File;Ljava/lang/String;Ljava/io/File;)V","1","3","0","0","0","24","13","88.81055323538621","2.0","177.62110647077242","0.029603517745128736","0","0","0","13","11","","","<init>","","","","1"
